id,number_of_points,is_operational,country,longitude,latitude,fetch_timestamp,rejection_reason,year,month,municipality,region
490139,4,True,Sweden,12.417100299407592,57.81837410653745,2026-06-30 07:14:08.695930+00:00,,2026,5,Lerum,Västra Götaland
479563,16,True,Sweden,17.663162162238905,59.20081675310951,2026-06-30 07:14:08.695930+00:00,,2026,3,Södertälje,Stockholm
479447,12,True,Sweden,14.671852263134042,58.22700206155665,2026-06-30 07:14:08.695930+00:00,,2026,2,Ödeshög,Östergötland
460466,4,True,Sweden,13.543433,57.304284,2026-06-30 07:14:08.695930+00:00,,2025,8,Gislaved,Jönköping
460260,8,True,Sweden,12.080406786416688,57.51107733561153,2026-06-30 07:14:08.695930+00:00,,2025,8,Kungsbacka,Halland
460259,4,True,Sweden,12.075864659327976,57.51602687526196,2026-06-30 07:14:08.695930+00:00,,2025,8,Kungsbacka,Halland
460258,6,True,Sweden,11.935719036374053,57.6260373237418,2026-06-30 07:14:08.695930+00:00,,2025,8,Göteborg,Västra Götaland
460257,4,True,Sweden,11.932602780064144,57.63455234272016,2026-06-30 07:14:08.695930+00:00,,2025,8,Göteborg,Västra Götaland
460256,2,True,Sweden,11.872101885820598,57.6688027843172,2026-06-30 07:14:08.695930+00:00,,2025,8,Göteborg,Västra Götaland
460255,8,True,Sweden,11.91815689404052,57.64910977820296,2026-06-30 07:14:08.695930+00:00,,2025,8,Göteborg,Västra Götaland
460254,6,True,Sweden,11.933064237629196,57.64716562051112,2026-06-30 07:14:08.695930+00:00,,2025,8,Göteborg,Västra Götaland
460253,6,True,Sweden,11.946714963962648,57.64927923775224,2026-06-30 07:14:08.695930+00:00,,2025,8,Göteborg,Västra Götaland
460252,10,True,Sweden,11.992986195282697,57.70460772265256,2026-06-30 07:14:08.695930+00:00,,2025,8,Göteborg,Västra Götaland
460032,16,True,Sweden,13.096,55.598,2026-06-30 07:14:08.695930+00:00,,2025,7,Malmö,Skåne
459995,24,True,Sweden,11.81261396409286,58.35272229914841,2026-06-30 07:14:08.695930+00:00,,2025,7,Uddevalla,Västra Götaland
457965,6,True,Sweden,12.858266977643012,56.67298916601334,2026-06-30 07:14:08.695930+00:00,,2025,6,Halmstad,Halland
311946,2,True,Sweden,18.013723,59.297826,2026-06-30 07:14:08.695930+00:00,,2025,4,Stockholm,Stockholm
311945,1,True,Sweden,18.101101087584997,59.322967789134026,2026-06-30 07:14:08.695930+00:00,,2025,4,Stockholm,Stockholm
311944,2,True,Sweden,17.921695996122907,59.42032496282772,2026-06-30 07:14:08.695930+00:00,,2025,4,Stockholm,Stockholm
311845,6,True,Sweden,11.998835217659234,57.85863573687047,2026-06-30 07:14:08.695930+00:00,,2025,4,Kungälv,Västra Götaland
311844,4,True,Sweden,12.04680351108982,57.89581817651114,2026-06-30 07:14:08.695930+00:00,,2025,4,Kungälv,Västra Götaland
311843,4,True,Sweden,11.918622323560385,58.22527509541007,2026-06-30 07:14:08.695930+00:00,,2025,4,Uddevalla,Västra Götaland
311842,6,True,Sweden,11.909424627371097,58.23035335323772,2026-06-30 07:14:08.695930+00:00,,2025,4,Uddevalla,Västra Götaland
311841,2,True,Sweden,12.26713009863488,58.31962069656137,2026-06-30 07:14:08.695930+00:00,,2025,4,Trollhättan,Västra Götaland
311840,6,True,Sweden,12.322406312900284,58.366528784797225,2026-06-30 07:14:08.695930+00:00,,2025,4,Vänersborg,Västra Götaland
311839,4,True,Sweden,12.239972778837227,58.33863423888653,2026-06-30 07:14:08.695930+00:00,,2025,4,Vänersborg,Västra Götaland
311832,20,True,Sweden,17.603113,59.08848,2026-06-30 07:14:08.695930+00:00,,2025,4,Södertälje,Stockholm
308691,12,True,Sweden,13.25684501759713,60.42379996924075,2026-06-30 07:14:08.695930+00:00,,2025,2,Torsby,Värmland
308157,4,True,Sweden,16.868285212200817,59.93602061148371,2026-06-30 07:14:08.695930+00:00,,2025,1,Heby,Uppsala
308156,4,True,Sweden,16.559552879594207,59.637178978758186,2026-06-30 07:14:08.695930+00:00,,2025,1,Västerås,Västmanland
308154,4,True,Sweden,16.24706203522473,59.5913165177617,2026-06-30 07:14:08.695930+00:00,,2025,1,Hallstahammar,Västmanland
308153,2,True,Sweden,14.440541034929735,57.99578573094254,2026-06-30 07:14:08.695930+00:00,,2025,1,Jönköping,Jönköping
308149,6,True,Sweden,12.867155214582908,57.70960694605159,2026-06-30 07:14:08.695930+00:00,,2025,1,Borås,Västra Götaland
308148,2,True,Sweden,11.893193444090798,57.77031481941154,2026-06-30 07:14:08.695930+00:00,,2025,1,Göteborg,Västra Götaland
308147,2,True,Sweden,12.053860962297447,57.73324057601002,2026-06-30 07:14:08.695930+00:00,,2025,1,Göteborg,Västra Götaland
308022,6,True,Sweden,12.865172595667444,60.73485302597055,2026-06-30 07:14:08.695930+00:00,,2025,1,Torsby,Värmland
308021,6,True,Sweden,13.71248362076392,60.682864890969455,2026-06-30 07:14:08.695930+00:00,,2025,1,Malung-Sälen,Dalarna
308020,8,True,Sweden,12.997539141718336,60.12999127195937,2026-06-30 07:14:08.695930+00:00,,2025,1,Torsby,Värmland
308018,2,True,Sweden,13.125134869110866,59.85458169737754,2026-06-30 07:14:08.695930+00:00,,2025,1,Sunne,Värmland
308017,4,True,Sweden,13.14482703602107,59.83805807416792,2026-06-30 07:14:08.695930+00:00,,2025,1,Sunne,Värmland
308015,10,True,Sweden,13.428676346982796,59.378198499556106,2026-06-30 07:14:08.695930+00:00,,2025,1,Karlstad,Värmland
308014,8,True,Sweden,13.419137295608152,59.37943670193354,2026-06-30 07:14:08.695930+00:00,,2025,1,Karlstad,Värmland
308013,2,True,Sweden,13.141564732236588,59.36423985613553,2026-06-30 07:14:08.695930+00:00,,2025,1,Grums,Värmland
308012,6,True,Sweden,13.099962676381182,59.31692626085038,2026-06-30 07:14:08.695930+00:00,,2025,1,Grums,Värmland
308011,6,True,Sweden,13.014477713188285,59.18518408554968,2026-06-30 07:14:08.695930+00:00,,2025,1,Säffle,Värmland
308010,4,True,Sweden,12.887482433568069,59.12845627431,2026-06-30 07:14:08.695930+00:00,,2025,1,Säffle,Värmland
308009,6,True,Sweden,12.882254250697429,59.12781254136203,2026-06-30 07:14:08.695930+00:00,,2025,1,Säffle,Värmland
308007,2,True,Sweden,12.70931332183386,59.05344479570675,2026-06-30 07:14:08.695930+00:00,,2025,1,Åmål,Västra Götaland
308006,6,True,Sweden,12.705140616459744,59.05315383695876,2026-06-30 07:14:08.695930+00:00,,2025,1,Åmål,Västra Götaland
308002,6,True,Sweden,12.449433085068222,58.702169664837214,2026-06-30 07:14:08.695930+00:00,,2025,1,Mellerud,Västra Götaland
307483,2,True,Sweden,11.89725006636479,57.71362331441628,2026-06-30 07:14:08.695930+00:00,,2024,12,Göteborg,Västra Götaland
307482,2,True,Sweden,11.985299479423702,57.71049154516925,2026-06-30 07:14:08.695930+00:00,,2024,12,Göteborg,Västra Götaland
307240,2,True,Sweden,11.981319764419368,57.88036557538166,2026-06-30 07:14:08.695930+00:00,,2024,12,Kungälv,Västra Götaland
307210,8,True,Sweden,12.125126421172013,57.96079352841497,2026-06-30 07:14:08.695930+00:00,,2024,12,Kungälv,Västra Götaland
307209,4,True,Sweden,12.06694964724386,57.92198293681,2026-06-30 07:14:08.695930+00:00,,2024,12,Kungälv,Västra Götaland
307207,8,True,Sweden,12.007329459244149,57.742947951415545,2026-06-30 07:14:08.695930+00:00,,2024,12,Göteborg,Västra Götaland
305929,4,True,Sweden,17.63035444339897,59.18301555120576,2026-06-30 07:14:08.695930+00:00,,2024,11,Södertälje,Stockholm
305751,8,True,Sweden,14.226842001189766,57.78723743759335,2026-06-30 07:14:08.695930+00:00,,2024,10,Jönköping,Jönköping
305750,12,True,Sweden,14.192002725642965,57.76153586157355,2026-06-30 07:14:08.695930+00:00,,2024,10,Jönköping,Jönköping
305749,6,True,Sweden,13.958864962541156,57.752002261317614,2026-06-30 07:14:08.695930+00:00,,2024,10,Jönköping,Jönköping
305748,6,True,Sweden,13.661503433871871,57.77972964248602,2026-06-30 07:14:08.695930+00:00,,2024,10,Ulricehamn,Västra Götaland
305746,4,True,Sweden,12.541020658624577,57.66342654505954,2026-06-30 07:14:08.695930+00:00,,2024,10,Bollebygd,Västra Götaland
305744,6,True,Sweden,12.20636895411667,57.687027729894,2026-06-30 07:14:08.695930+00:00,,2024,10,Härryda,Västra Götaland
305743,5,True,Sweden,12.09634934288124,57.6688157748824,2026-06-30 07:14:08.695930+00:00,,2024,10,Härryda,Västra Götaland
305730,2,True,Sweden,11.84788092620778,58.02461776099898,2026-06-30 07:14:08.695930+00:00,,2024,10,Stenungsund,Västra Götaland
305723,4,True,Sweden,12.860996165061806,56.23196541820119,2026-06-30 07:14:08.695930+00:00,,2024,10,Ängelholm,Skåne
305722,2,True,Sweden,12.937311870273676,56.38907792285653,2026-06-30 07:14:08.695930+00:00,,2024,10,Båstad,Skåne
305721,4,True,Sweden,13.005171131218503,56.49867923199966,2026-06-30 07:14:08.695930+00:00,,2024,10,Laholm,Halland
305719,4,True,Sweden,12.971320278376735,56.54137171115735,2026-06-30 07:14:08.695930+00:00,,2024,10,Laholm,Halland
305718,2,True,Sweden,12.89957745843958,56.65531742546014,2026-06-30 07:14:08.695930+00:00,,2024,10,Halmstad,Halland
305716,4,True,Sweden,12.89147380342365,56.6740752699576,2026-06-30 07:14:08.695930+00:00,,2024,10,Halmstad,Halland
305713,2,True,Sweden,12.517681997525443,56.93240198671904,2026-06-30 07:14:08.695930+00:00,,2024,10,Falkenberg,Halland
305711,2,True,Sweden,12.259804821895614,57.11594355257225,2026-06-30 07:14:08.695930+00:00,,2024,10,Varberg,Halland
305710,2,True,Sweden,12.28693152732535,57.12436863897173,2026-06-30 07:14:08.695930+00:00,,2024,10,Varberg,Halland
305709,6,True,Sweden,12.274819873303043,57.16820542978965,2026-06-30 07:14:08.695930+00:00,,2024,10,Varberg,Halland
305708,8,True,Sweden,12.277190085105277,57.168272966033925,2026-06-30 07:14:08.695930+00:00,,2024,10,Varberg,Halland
305706,5,True,Sweden,11.984482807657969,57.6461123372126,2026-06-30 07:14:08.695930+00:00,,2024,10,Mölndal,Västra Götaland
305703,4,True,Sweden,12.0109500244846,57.66557536100069,2026-06-30 07:14:08.695930+00:00,,2024,10,Mölndal,Västra Götaland
305702,4,True,Sweden,12.00329311346809,57.68100654920957,2026-06-30 07:14:08.695930+00:00,,2024,10,Göteborg,Västra Götaland
305701,2,True,Sweden,12.00004846092503,57.680915371434565,2026-06-30 07:14:08.695930+00:00,,2024,10,Göteborg,Västra Götaland
305681,4,True,Sweden,16.946590498598198,60.15358497791669,2026-06-30 07:14:08.695930+00:00,,2024,10,Heby,Uppsala
305680,6,True,Sweden,16.61841584198416,59.912049421758354,2026-06-30 07:14:08.695930+00:00,,2024,10,Sala,Västmanland
305679,4,True,Sweden,16.617949285286045,59.91104878034031,2026-06-30 07:14:08.695930+00:00,,2024,10,Sala,Västmanland
305678,6,True,Sweden,16.56701558080431,59.63514356696408,2026-06-30 07:14:08.695930+00:00,,2024,10,Västerås,Västmanland
305677,10,True,Sweden,16.453513598071822,59.6070033310003,2026-06-30 07:14:08.695930+00:00,,2024,10,Västerås,Västmanland
305674,8,True,Sweden,16.248000899016915,59.5909788188346,2026-06-30 07:14:08.695930+00:00,,2024,10,Hallstahammar,Västmanland
305672,6,True,Sweden,15.829274509775246,59.42583264788578,2026-06-30 07:14:08.695930+00:00,,2024,10,Arboga,Västmanland
305667,8,True,Sweden,15.177440206311983,59.275207765966655,2026-06-30 07:14:08.695930+00:00,,2024,10,Örebro,Örebro
305665,4,True,Sweden,15.003709907527082,59.06390419426515,2026-06-30 07:14:08.695930+00:00,,2024,10,Hallsberg,Örebro
305664,4,True,Sweden,14.218864980727403,58.86152601450101,2026-06-30 07:14:08.695930+00:00,,2024,10,Gullspång,Västra Götaland
305662,2,True,Sweden,13.189459885452608,58.492283663523466,2026-06-30 07:14:08.695930+00:00,,2024,10,Lidköping,Västra Götaland
305660,2,True,Sweden,13.169485092375195,58.49535111818028,2026-06-30 07:14:08.695930+00:00,,2024,10,Lidköping,Västra Götaland
305659,4,True,Sweden,13.141014136202216,58.492561840922576,2026-06-30 07:14:08.695930+00:00,,2024,10,Lidköping,Västra Götaland
305658,4,True,Sweden,12.610402721345622,58.33354817063292,2026-06-30 07:14:08.695930+00:00,,2024,10,Grästorp,Västra Götaland
305657,4,True,Sweden,12.295419097702734,58.27376793761769,2026-06-30 07:14:08.695930+00:00,,2024,10,Trollhättan,Västra Götaland
305656,8,True,Sweden,12.304025896055236,58.31231518270184,2026-06-30 07:14:08.695930+00:00,,2024,10,Trollhättan,Västra Götaland
305654,6,True,Sweden,12.306919364161333,58.31557852779983,2026-06-30 07:14:08.695930+00:00,,2024,10,Trollhättan,Västra Götaland
305652,4,True,Sweden,11.865993961042022,58.35123144460712,2026-06-30 07:14:08.695930+00:00,,2024,10,Uddevalla,Västra Götaland
305650,4,True,Sweden,11.947666291677024,57.88646582798663,2026-06-30 07:14:08.695930+00:00,,2024,10,Kungälv,Västra Götaland
305647,2,True,Sweden,11.97148370611592,57.71404225575881,2026-06-30 07:14:08.695930+00:00,,2024,10,Göteborg,Västra Götaland
305646,4,True,Sweden,11.942503394802202,57.737237585243264,2026-06-30 07:14:08.695930+00:00,,2024,10,Göteborg,Västra Götaland
303220,4,True,Sweden,16.00114882244077,58.20188042586105,2026-06-30 07:14:08.695930+00:00,,2024,8,Åtvidaberg,Östergötland
303219,6,True,Sweden,15.997792815481487,58.20237646723436,2026-06-30 07:14:08.695930+00:00,,2024,8,Åtvidaberg,Östergötland
303102,12,True,Sweden,14.847078,56.190965,2026-06-30 07:14:08.695930+00:00,,2024,8,Karlshamn,Blekinge
303101,16,True,Sweden,15.257913,56.231388,2026-06-30 07:14:08.695930+00:00,,2024,8,Ronneby,Blekinge
303100,16,True,Sweden,14.763357,56.884168,2026-06-30 07:14:08.695930+00:00,,2024,8,Växjö,Kronoberg
303099,20,True,Sweden,12.352826,57.063412,2026-06-30 07:14:08.695930+00:00,,2024,8,Varberg,Halland
303098,16,True,Sweden,16.42776,57.263204,2026-06-30 07:14:08.695930+00:00,,2024,8,Oskarshamn,Kalmar
303097,20,True,Sweden,14.319784,57.924984,2026-06-30 07:14:08.695930+00:00,,2024,8,Jönköping,Jönköping
303096,20,True,Sweden,18.159705,59.181126,2026-06-30 07:14:08.695930+00:00,,2024,8,Haninge,Stockholm
303095,16,True,Sweden,16.622328,59.608723,2026-06-30 07:14:08.695930+00:00,,2024,8,Västerås,Västmanland
303094,12,True,Sweden,14.627723,61.116856,2026-06-30 07:14:08.695930+00:00,,2024,8,Orsa,Dalarna
303093,20,True,Sweden,17.345613,62.443017,2026-06-30 07:14:08.695930+00:00,,2024,8,Sundsvall,Västernorrland
302172,12,True,Sweden,15.0369036588188,58.5336766014772,2026-06-30 07:14:08.695930+00:00,,2024,7,Motala,Östergötland
301666,6,True,Sweden,19.189896615270555,65.5881585833695,2026-06-30 07:14:08.695930+00:00,,2024,7,Arvidsjaur,Norrbotten
301665,6,True,Sweden,19.828129197479967,66.60764486590523,2026-06-30 07:14:08.695930+00:00,,2024,7,Jokkmokk,Norrbotten
300424,8,True,Sweden,14.8881484156436,58.442477200364834,2026-06-30 07:14:08.695930+00:00,,2024,7,Vadstena,Östergötland
300423,12,True,Sweden,15.614486581670093,58.42041768699647,2026-06-30 07:14:08.695930+00:00,,2024,7,Linköping,Östergötland
300422,10,True,Sweden,15.612415893152104,58.41707083951812,2026-06-30 07:14:08.695930+00:00,,2024,7,Linköping,Östergötland
300417,12,True,Sweden,15.617102988829744,58.416202351023685,2026-06-30 07:14:08.695930+00:00,,2024,7,Linköping,Östergötland
299960,2,True,Sweden,15.524722637800949,58.41734016208727,2026-06-30 07:14:08.695930+00:00,,2024,6,Linköping,Östergötland
299959,2,True,Sweden,15.523847696802363,58.41713645038075,2026-06-30 07:14:08.695930+00:00,,2024,6,Linköping,Östergötland
299591,8,True,Sweden,12.075785781379524,57.51498585622113,2026-06-30 07:14:08.695930+00:00,,2024,5,Kungsbacka,Halland
299590,4,True,Sweden,12.051645368336947,57.60174760267017,2026-06-30 07:14:08.695930+00:00,,2024,5,Mölndal,Västra Götaland
299589,4,True,Sweden,11.810593239511604,58.35263721234071,2026-06-30 07:14:08.695930+00:00,,2024,5,Uddevalla,Västra Götaland
299588,1,True,Sweden,11.824538922963342,58.07406891494296,2026-06-30 07:14:08.695930+00:00,,2024,5,Stenungsund,Västra Götaland
299587,18,True,Sweden,11.966323971070778,57.8741147578692,2026-06-30 07:14:08.695930+00:00,,2024,5,Kungälv,Västra Götaland
298400,2,True,Sweden,15.573507288824942,58.74267618624032,2026-06-30 07:14:08.695930+00:00,,2024,5,Finspång,Östergötland
298395,2,True,Sweden,14.895487512332153,58.42473699208665,2026-06-30 07:14:08.695930+00:00,,2024,5,Vadstena,Östergötland
297891,12,True,Sweden,15.637187561018637,58.412484589185766,2026-06-30 07:14:08.695930+00:00,,2024,4,Linköping,Östergötland
297831,4,True,Sweden,15.038277363147472,58.55674543139824,2026-06-30 07:14:08.695930+00:00,,2024,4,Motala,Östergötland
297590,2,True,Sweden,15.091080096182338,58.38982524613255,2026-06-30 07:14:08.695930+00:00,,2024,4,Mjölby,Östergötland
296454,4,True,Sweden,15.294956606580428,58.365666537333,2026-06-30 07:14:08.695930+00:00,,2024,3,Mjölby,Östergötland
295860,1,True,Sweden,14.88242433799553,58.44454270978571,2026-06-30 07:14:08.695930+00:00,,2024,2,Vadstena,Östergötland
295859,8,True,Sweden,15.627416167980329,58.41210912043783,2026-06-30 07:14:08.695930+00:00,,2024,2,Linköping,Östergötland
295858,1,True,Sweden,15.236836851809215,59.2635300230865,2026-06-30 07:14:08.695930+00:00,,2024,2,Örebro,Örebro
295857,2,True,Sweden,15.156677262191266,58.729970084998655,2026-06-30 07:14:08.695930+00:00,,2024,2,Motala,Östergötland
295856,2,True,Sweden,14.972586316222843,58.62049093173013,2026-06-30 07:14:08.695930+00:00,,2024,2,Motala,Östergötland
295855,2,True,Sweden,14.970726942022452,58.61967730193223,2026-06-30 07:14:08.695930+00:00,,2024,2,Motala,Östergötland
295727,4,True,Sweden,15.499821394361504,58.5094279512131,2026-06-30 07:14:08.695930+00:00,,2024,2,Linköping,Östergötland
295560,6,True,Sweden,15.289031033132003,58.56304615478777,2026-06-30 07:14:08.695930+00:00,,2024,2,Motala,Östergötland
295535,4,True,Sweden,15.276100595945024,58.56399228204711,2026-06-30 07:14:08.695930+00:00,,2024,2,Motala,Östergötland
294588,2,True,Sweden,15.286179853490069,58.55858250678398,2026-06-30 07:14:08.695930+00:00,,2024,2,Motala,Östergötland
293212,2,,Sweden,20.59545,67.850888,2026-06-30 07:14:08.695930+00:00,,2024,2,Kiruna,Norrbotten
293207,2,True,Sweden,19.82797,66.608269,2026-06-30 07:14:08.695930+00:00,,2024,2,Jokkmokk,Norrbotten
293202,2,,Sweden,21.69958,65.8209,2026-06-30 07:14:08.695930+00:00,,2024,2,Boden,Norrbotten
293201,8,,Sweden,21.671126,65.820094,2026-06-30 07:14:08.695930+00:00,,2024,2,Boden,Norrbotten
293200,8,,Sweden,21.668224,65.818187,2026-06-30 07:14:08.695930+00:00,,2024,2,Boden,Norrbotten
293199,8,,Sweden,21.671914,65.818182,2026-06-30 07:14:08.695930+00:00,,2024,2,Boden,Norrbotten
293198,1,,Sweden,22.14353,65.581249,2026-06-30 07:14:08.695930+00:00,,2024,2,Luleå,Norrbotten
293195,3,,Sweden,21.48253,65.31757,2026-06-30 07:14:08.695930+00:00,,2024,2,Piteå,Norrbotten
293194,6,,Sweden,17.11527,65.09882,2026-06-30 07:14:08.695930+00:00,,2024,2,Storuman,Västerbotten
293191,6,,Sweden,20.965018,64.737032,2026-06-30 07:14:08.695930+00:00,,2024,2,Skellefteå,Västerbotten
293190,2,,Sweden,20.97264,64.73009,2026-06-30 07:14:08.695930+00:00,,2024,2,Skellefteå,Västerbotten
293189,6,,Sweden,18.692208,64.590313,2026-06-30 07:14:08.695930+00:00,,2024,2,Lycksele,Västerbotten
293175,4,,Sweden,20.21558,63.85492,2026-06-30 07:14:08.695930+00:00,,2024,2,Umeå,Västerbotten
293174,6,,Sweden,20.295387,63.852437,2026-06-30 07:14:08.695930+00:00,,2024,2,Umeå,Västerbotten
293168,2,,Sweden,15.826083,63.42292,2026-06-30 07:14:08.695930+00:00,,2024,2,Ragunda,Jämtland
293165,4,,Sweden,14.242471,63.344796,2026-06-30 07:14:08.695930+00:00,,2024,2,Krokom,Jämtland
293162,6,,Sweden,18.70478,63.29046,2026-06-30 07:14:08.695930+00:00,,2024,2,Örnsköldsvik,Västernorrland
293161,24,,Sweden,14.652091,63.192071,2026-06-30 07:14:08.695930+00:00,,2024,2,Östersund,Jämtland
293159,1,,Sweden,16.626617,63.025256,2026-06-30 07:14:08.695930+00:00,,2024,2,Ragunda,Jämtland
293156,4,,Sweden,17.951902,62.804153,2026-06-30 07:14:08.695930+00:00,,2024,2,Härnösand,Västernorrland
293154,18,,Sweden,13.977206,62.481159,2026-06-30 07:14:08.695930+00:00,,2024,2,Härjedalen,Jämtland
293153,2,,Sweden,17.34668,62.42281,2026-06-30 07:14:08.695930+00:00,,2024,2,Sundsvall,Västernorrland
293152,8,,Sweden,13.9558,62.4216,2026-06-30 07:14:08.695930+00:00,,2024,2,Härjedalen,Jämtland
293151,8,,Sweden,16.59793,62.41967,2026-06-30 07:14:08.695930+00:00,,2024,2,Sundsvall,Västernorrland
293150,2,,Sweden,17.359059,62.380225,2026-06-30 07:14:08.695930+00:00,,2024,2,Sundsvall,Västernorrland
293146,6,,Sweden,17.264747,62.04526,2026-06-30 07:14:08.695930+00:00,,2024,2,Nordanstig,Gävleborg
293143,10,,Sweden,17.116417,61.742808,2026-06-30 07:14:08.695930+00:00,,2024,2,Hudiksvall,Gävleborg
293125,2,,Sweden,17.05769,61.30232,2026-06-30 07:14:08.695930+00:00,,2024,2,Söderhamn,Gävleborg
293124,1,,Sweden,12.848333,61.272876,2026-06-30 07:14:08.695930+00:00,,2024,2,Malung-Sälen,Dalarna
293120,1,,Sweden,14.542673,61.217072,2026-06-30 07:14:08.695930+00:00,,2024,2,Orsa,Dalarna
293119,10,,Sweden,12.992773268541573,61.17758680582549,2026-06-30 07:14:08.695930+00:00,,2024,2,Malung-Sälen,Dalarna
293117,1,,Sweden,14.618043,61.119747,2026-06-30 07:14:08.695930+00:00,,2024,2,Orsa,Dalarna
293116,2,,Sweden,14.617821,61.117842,2026-06-30 07:14:08.695930+00:00,,2024,2,Orsa,Dalarna
293114,1,,Sweden,13.354988,61.042286,2026-06-30 07:14:08.695930+00:00,,2024,2,Malung-Sälen,Dalarna
293111,1,,Sweden,14.601314,61.017137,2026-06-30 07:14:08.695930+00:00,,2024,2,Mora,Dalarna
293110,4,,Sweden,14.61049,61.00891,2026-06-30 07:14:08.695930+00:00,,2024,2,Mora,Dalarna
293103,2,,Sweden,16.702132,60.874573,2026-06-30 07:14:08.695930+00:00,,2024,2,Ockelbo,Gävleborg
293099,4,,Sweden,17.16337,60.65851,2026-06-30 07:14:08.695930+00:00,,2024,2,Gävle,Gävleborg
293098,9,,Sweden,12.96796,60.6585,2026-06-30 07:14:08.695930+00:00,,2024,2,Torsby,Värmland
293097,1,,Sweden,16.778329,60.622031,2026-06-30 07:14:08.695930+00:00,,2024,2,Sandviken,Gävleborg
293096,4,,Sweden,16.760221,60.618827,2026-06-30 07:14:08.695930+00:00,,2024,2,Sandviken,Gävleborg
293091,2,,Sweden,15.415244,60.478265,2026-06-30 07:14:08.695930+00:00,,2024,2,Borlänge,Dalarna
293029,1,,Sweden,14.42268,60.142943,2026-06-30 07:14:08.695930+00:00,,2024,2,Ludvika,Dalarna
293028,4,,Sweden,17.73839,60.08009,2026-06-30 07:14:08.695930+00:00,,2024,2,Uppsala,Uppsala
293027,2,,Sweden,13.0854,60.06916,2026-06-30 07:14:08.695930+00:00,,2024,2,Torsby,Värmland
293024,4,,Sweden,17.73159,60.0255,2026-06-30 07:14:08.695930+00:00,,2024,2,Uppsala,Uppsala
293011,8,,Sweden,17.63727,59.86159,2026-06-30 07:14:08.695930+00:00,,2024,2,Uppsala,Uppsala
293009,4,,Sweden,17.69189,59.85326,2026-06-30 07:14:08.695930+00:00,,2024,2,Uppsala,Uppsala
293008,6,,Sweden,17.670617,59.846921,2026-06-30 07:14:08.695930+00:00,,2024,2,Uppsala,Uppsala
293000,6,,Sweden,16.22427,59.70926,2026-06-30 07:14:08.695930+00:00,,2024,2,Surahammar,Västmanland
292999,56,,Sweden,17.93265,59.65042,2026-06-30 07:14:08.695930+00:00,,2024,2,Sigtuna,Stockholm
292998,8,,Sweden,16.567032,59.641881,2026-06-30 07:14:08.695930+00:00,,2024,2,Västerås,Västmanland
292997,6,,Sweden,16.566253,59.641107,2026-06-30 07:14:08.695930+00:00,,2024,2,Västerås,Västmanland
292996,4,,Sweden,16.55985,59.63715,2026-06-30 07:14:08.695930+00:00,,2024,2,Västerås,Västmanland
292995,5,,Sweden,17.851217,59.616371,2026-06-30 07:14:08.695930+00:00,,2024,2,Sigtuna,Stockholm
292994,2,,Sweden,13.470288,59.609777,2026-06-30 07:14:08.695930+00:00,,2024,2,Forshaga,Värmland
292993,20,,Sweden,17.0491,59.60552,2026-06-30 07:14:08.695930+00:00,,2024,2,Enköping,Uppsala
292991,9,,Sweden,17.889894,59.563407,2026-06-30 07:14:08.695930+00:00,,2024,2,Sigtuna,Stockholm
292990,1,,Sweden,13.482313,59.534451,2026-06-30 07:14:08.695930+00:00,,2024,2,Forshaga,Värmland
292989,4,,Sweden,15.99477,59.51406,2026-06-30 07:14:08.695930+00:00,,2024,2,Köping,Västmanland
292988,2,,Sweden,15.987115,59.505138,2026-06-30 07:14:08.695930+00:00,,2024,2,Köping,Västmanland
292987,8,,Sweden,13.33212,59.5013,2026-06-30 07:14:08.695930+00:00,,2024,2,Karlstad,Värmland
292986,8,,Sweden,18.27324,59.48819,2026-06-30 07:14:08.695930+00:00,,2024,2,Österåker,Stockholm
292985,3,,Sweden,18.127168,59.483619,2026-06-30 07:14:08.695930+00:00,,2024,2,Täby,Stockholm
292983,5,,Sweden,15.828203,59.425852,2026-06-30 07:14:08.695930+00:00,,2024,2,Arboga,Västmanland
292981,2,,Sweden,17.924243,59.421471,2026-06-30 07:14:08.695930+00:00,,2024,2,Stockholm,Stockholm
292980,2,,Sweden,17.845638,59.420991,2026-06-30 07:14:08.695930+00:00,,2024,2,Järfälla,Stockholm
292978,1,,Sweden,17.868069,59.402129,2026-06-30 07:14:08.695930+00:00,,2024,2,Järfälla,Stockholm
292977,1,,Sweden,17.86894,59.401205,2026-06-30 07:14:08.695930+00:00,,2024,2,Järfälla,Stockholm
292976,1,,Sweden,17.869283,59.400943,2026-06-30 07:14:08.695930+00:00,,2024,2,Järfälla,Stockholm
292975,2,,Sweden,12.125337,59.397414,2026-06-30 07:14:08.695930+00:00,,2024,2,Årjäng,Värmland
292973,6,,Sweden,18.051088,59.395742,2026-06-30 07:14:08.695930+00:00,,2024,2,Danderyd,Stockholm
292972,2,,Sweden,17.045418,59.389596,2026-06-30 07:14:08.695930+00:00,,2024,2,Strängnäs,Södermanland
292971,9,,Sweden,16.533958,59.389124,2026-06-30 07:14:08.695930+00:00,,2024,2,Eskilstuna,Södermanland
292970,8,,Sweden,16.468399,59.388886,2026-06-30 07:14:08.695930+00:00,,2024,2,Eskilstuna,Södermanland
292969,2,,Sweden,17.897485,59.381094,2026-06-30 07:14:08.695930+00:00,,2024,2,Stockholm,Stockholm
